,buying__high,buying__low,buying__med,buying__vhigh,maint__high,maint__low,maint__med,maint__vhigh,doors__2,doors__3,doors__4,doors__5more,persons__2,persons__4,persons__more,lug_boot__big,lug_boot__med,lug_boot__small,safety__high,safety__low,safety__med,acceptance
286,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
287,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,acc
288,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
289,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,unacc
290,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
291,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
292,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,acc
293,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,acc
294,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unacc
295,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,acc
296,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,acc
297,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,unacc
298,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,unacc
299,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,unacc
300,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,unacc
301,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,unacc
302,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,unacc
303,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,unacc
304,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,unacc
305,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,unacc
306,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,unacc
307,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,unacc
308,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,acc
309,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,unacc
310,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,acc
311,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,acc
312,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,unacc
313,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,acc
314,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,acc
315,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,unacc
316,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,unacc
317,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,acc
318,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,unacc
319,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,acc
320,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,acc
321,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unacc
322,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,acc
323,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,acc
324,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,unacc
325,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,unacc
326,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,unacc
327,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,unacc
328,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,unacc
329,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,unacc
330,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,unacc
331,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,unacc
332,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,unacc
333,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,unacc
334,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,unacc
335,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,acc
336,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,unacc
337,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,unacc
338,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,acc
339,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,unacc
340,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,acc
341,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,acc
342,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,unacc
